,code,team_h,team_h_score_x,team_a,team_a_score_x,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id,position,first_name,photo,second_name,team,team_name,news,news_added,id,team_h_difficulty,team_h_score_y,team_h_name,team_a_difficulty,team_a_score_y,team_a_name
638,1060009,16,,1,,,False,0,False,,,True,3,438,MID,Moussa,431131.jpg,Djenepo,16,Southampton,Suspended until 25 Apr,2020-03-07T17:30:22.505544Z,438,3,,Southampton,2,,Arsenal
639,1060009,16,,1,,,False,0,False,,,True,3,485,DEF,Wesley,167075.jpg,Hoedt,16,Southampton,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,485,3,,Southampton,2,,Arsenal
640,1060009,16,,1,,,False,0,False,,,True,3,508,MID,Sofiane,128198.jpg,Boufal,16,Southampton,,2020-02-15T15:30:13.719200Z,508,3,,Southampton,2,,Arsenal
641,1060009,16,,1,,,False,0,False,,,True,3,532,DEF,Kevin,135720.jpg,Danso,16,Southampton,,2019-12-19T15:00:20.159210Z,532,3,,Southampton,2,,Arsenal
642,1060009,16,,1,,,False,0,False,,,True,3,535,FWD,Daniel,200088.jpg,N'Lundulu,16,Southampton,,,535,3,,Southampton,2,,Arsenal
643,1060009,16,,1,,,False,0,False,,,True,3,548,GK,Harry,198044.jpg,Lewis,16,Southampton,,,548,3,,Southampton,2,,Arsenal
644,1060009,16,,1,,,False,0,False,,,True,3,584,MID,William,214466.jpg,Smallbone,16,Southampton,,2020-03-05T14:00:19.615123Z,584,3,,Southampton,2,,Arsenal
645,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,22,DEF,Ahmed,37339.jpg,El Mohamady,2,Aston Villa,,,22,4,,Aston Villa,2,,Wolves
646,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,23,DEF,James,43252.jpg,Chester,2,Aston Villa,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,23,4,,Aston Villa,2,,Wolves
647,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,24,DEF,Neil,47390.jpg,Taylor,2,Aston Villa,,,24,4,,Aston Villa,2,,Wolves
648,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,25,DEF,Kortney,123354.jpg,Hause,2,Aston Villa,,2019-08-15T13:00:13.496241Z,25,4,,Aston Villa,2,,Wolves
649,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,26,FWD,Jonathan,54764.jpg,Kodjia,2,Aston Villa,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,26,4,,Aston Villa,2,,Wolves
650,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,27,GK,Ørjan,98770.jpg,Nyland,2,Aston Villa,,2019-07-30T15:00:08.973693Z,27,4,,Aston Villa,2,,Wolves
651,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,28,MID,Conor,85242.jpg,Hourihane,2,Aston Villa,,2019-12-15T13:00:22.404997Z,28,4,,Aston Villa,2,,Wolves
652,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,29,MID,Jack,114283.jpg,Grealish,2,Aston Villa,,2019-10-26T18:30:22.524063Z,29,4,,Aston Villa,2,,Wolves
653,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,30,MID,Anwar,193488.jpg,El Ghazi,2,Aston Villa,,2020-02-22T17:30:19.276253Z,30,4,,Aston Villa,2,,Wolves
654,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,31,MID,John,122806.jpg,McGinn,2,Aston Villa,Lack of match fitness - 75% chance of playing,2019-12-21T17:00:13.681907Z,31,4,,Aston Villa,2,,Wolves
655,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,32,MID,Andre,174597.jpg,Green,2,Aston Villa,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,32,4,,Aston Villa,2,,Wolves
656,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,33,MID,Birkir,27770.jpg,Bjarnason,2,Aston Villa,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,33,4,,Aston Villa,2,,Wolves
657,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,34,MID,Keinan,221239.jpg,Davis,2,Aston Villa,,2020-02-03T23:00:14.489212Z,34,4,,Aston Villa,2,,Wolves
658,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,35,MID,Henri,40564.jpg,Lansbury,2,Aston Villa,,2019-11-08T18:00:15.526636Z,35,4,,Aston Villa,2,,Wolves
659,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,36,MID,José Ignacio,89274.jpg,Peleteiro Romallo,2,Aston Villa,,2019-10-17T13:00:14.384046Z,36,4,,Aston Villa,2,,Wolves
660,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,94,GK,Tom,21205.jpg,Heaton,2,Aston Villa,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,94,4,,Aston Villa,2,,Wolves
661,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,120,MID,Daniel,61603.jpg,Drinkwater,2,Aston Villa,Ineligible to face his parent club on 14/3. - Expected back 04 Apr,2020-03-09T22:30:22.759516Z,120,4,,Aston Villa,2,,Wolves
662,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,309,DEF,Matt,169359.jpg,Targett,2,Aston Villa,,2019-12-28T17:00:19.505846Z,309,4,,Aston Villa,2,,Wolves
663,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,428,FWD,Wesley,213345.jpg,Moraes,2,Aston Villa,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,428,4,,Aston Villa,2,,Wolves
664,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,429,GK,Jed,79852.jpg,Steer,2,Aston Villa,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,429,4,,Aston Villa,2,,Wolves
665,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,445,DEF,Tyrone,149484.jpg,Mings,2,Aston Villa,,2020-02-16T16:00:24.633178Z,445,4,,Aston Villa,2,,Wolves
666,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,452,DEF,Ezri,199798.jpg,Konsa Ngoyo,2,Aston Villa,,2020-02-01T17:30:19.744514Z,452,4,,Aston Villa,2,,Wolves
667,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,455,DEF,Bjorn,108156.jpg,Engels,2,Aston Villa,,2020-01-02T12:30:17.002224Z,455,4,,Aston Villa,2,,Wolves
668,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,458,DEF,Frédéric,203368.jpg,Guilbert,2,Aston Villa,,2019-12-01T19:30:19.368861Z,458,4,,Aston Villa,2,,Wolves
669,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,465,MID,Mahmoud Ahmed,148508.jpg,Ibrahim Hassan,2,Aston Villa,,2019-08-31T16:30:09.941826Z,465,4,,Aston Villa,2,,Wolves
670,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,470,MID,Douglas Luiz,230046.jpg,Soares de Paulo,2,Aston Villa,,,470,4,,Aston Villa,2,,Wolves
671,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,474,GK,Lovre,88175.jpg,Kalinic,2,Aston Villa,Joined Toulouse on loan until the end of the season on 20/1. - Expected back 01 Jul,2020-01-20T17:00:23.372293Z,474,4,,Aston Villa,2,,Wolves
672,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,491,MID,Marvelous,184704.jpg,Nakamba,2,Aston Villa,,2020-01-18T19:30:18.468247Z,491,4,,Aston Villa,2,,Wolves
673,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,600,MID,Indiana,223349.jpg,Vassilev,2,Aston Villa,,,600,4,,Aston Villa,2,,Wolves
674,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,603,GK,José,8432.jpg,Reina,2,Aston Villa,,,603,4,,Aston Villa,2,,Wolves
675,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,613,FWD,Mbwana,217487.jpg,Samatta,2,Aston Villa,,,613,4,,Aston Villa,2,,Wolves
676,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,True,4,623,FWD,Borja,83091.jpg,González Tomás,2,Aston Villa,,,623,4,,Aston Villa,2,,Wolves
677,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,401,DEF,Matt,87835.jpg,Doherty,20,Wolves,,2019-11-02T18:00:16.116872Z,401,4,,Aston Villa,2,,Wolves
678,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,402,DEF,Jonathan,114128.jpg,Castro Otto,20,Wolves,Knock - Unknown return date,2020-02-23T18:00:15.440248Z,402,4,,Aston Villa,2,,Wolves
679,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,403,DEF,Conor,94147.jpg,Coady,20,Wolves,,,403,4,,Aston Villa,2,,Wolves
680,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,405,DEF,Willy,90585.jpg,Boly,20,Wolves,,2019-10-26T20:00:22.175817Z,405,4,,Aston Villa,2,,Wolves
681,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,406,DEF,Rúben Gonçalo,216054.jpg,Silva Nascimento Vinagre,20,Wolves,,2020-01-15T22:30:19.238398Z,406,4,,Aston Villa,2,,Wolves
682,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,407,DEF,Romain,107613.jpg,Saïss,20,Wolves,,2019-11-23T17:30:21.458182Z,407,4,,Aston Villa,2,,Wolves
683,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,408,DEF,Max,214048.jpg,Kilman,20,Wolves,,,408,4,,Aston Villa,2,,Wolves
684,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,409,FWD,Raúl,102057.jpg,Jiménez,20,Wolves,,2019-11-10T16:00:17.735784Z,409,4,,Aston Villa,2,,Wolves
685,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,410,FWD,Diogo,194634.jpg,Jota,20,Wolves,,2020-01-03T16:00:15.223392Z,410,4,,Aston Villa,2,,Wolves
686,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,411,GK,Rui Pedro,38533.jpg,dos Santos Patrício,20,Wolves,,,411,4,,Aston Villa,2,,Wolves
687,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,412,GK,John,19236.jpg,Ruddy,20,Wolves,,,412,4,,Aston Villa,2,,Wolves
688,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,413,GK,Will,168399.jpg,Norris,20,Wolves,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,413,4,,Aston Villa,2,,Wolves
689,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,414,MID,Rúben Diogo,171317.jpg,da Silva Neves,20,Wolves,,2019-10-19T19:00:18.633381Z,414,4,,Aston Villa,2,,Wolves
690,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,415,MID,João Filipe Iria,19624.jpg,Santos Moutinho,20,Wolves,,,415,4,,Aston Villa,2,,Wolves
691,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,416,MID,Morgan,222531.jpg,Gibbs-White,20,Wolves,Ankle injury - Unknown return date,2020-03-06T16:30:24.687750Z,416,4,,Aston Villa,2,,Wolves
692,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,417,MID,Adama,159533.jpg,Traoré,20,Wolves,,2020-03-01T17:30:18.944791Z,417,4,,Aston Villa,2,,Wolves
693,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,418,MID,Hélder,165808.jpg,Costa,20,Wolves,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,418,4,,Aston Villa,2,,Wolves
694,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,419,MID,Ivan,166324.jpg,Cavaleiro,20,Wolves,Joined Fulham on a permanent deal on 7/1,2019-07-14T15:00:13.027011Z,419,4,,Aston Villa,2,,Wolves
695,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,420,MID,Leander,151589.jpg,Dendoncker,20,Wolves,,2019-10-11T10:00:13.063158Z,420,4,,Aston Villa,2,,Wolves
696,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,473,DEF,Jesús,178876.jpg,Vallejo Lázaro,20,Wolves,Loan deal ended on 24/1,2020-01-24T13:00:17.740017Z,473,4,,Aston Villa,2,,Wolves
697,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,487,FWD,Patrick,209353.jpg,Cutrone,20,Wolves,Joined Fiorentina on an 18-month loan deal on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.473387Z,487,4,,Aston Villa,2,,Wolves
698,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,528,MID,Pedro,247632.jpg,Lomba Neto,20,Wolves,,2019-11-15T13:30:15.206140Z,528,4,,Aston Villa,2,,Wolves
699,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,559,FWD,Bernard,194798.jpg,Ashley-Seal,20,Wolves,Joined Accrington Stanley on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T23:30:17.691342Z,559,4,,Aston Villa,2,,Wolves
700,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,560,MID,Taylor,232361.jpg,Perry,20,Wolves,,,560,4,,Aston Villa,2,,Wolves
701,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,566,MID,Owen,250604.jpg,Otasowie,20,Wolves,,,566,4,,Aston Villa,2,,Wolves
702,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,567,MID,Luke,245923.jpg,Cundle,20,Wolves,,,567,4,,Aston Villa,2,,Wolves
703,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,587,DEF,Oskar,179456.jpg,Buur,20,Wolves,,,587,4,,Aston Villa,2,,Wolves
704,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,607,DEF,Ryan,232351.jpg,Giles,20,Wolves,Joined Coventry City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T20:30:19.344750Z,607,4,,Aston Villa,2,,Wolves
705,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,609,MID,Bruno André,428610.jpg,Cavaco Jordao,20,Wolves,,,609,4,,Aston Villa,2,,Wolves
706,1060014,2,,20,,32.0,False,0,False,2020-04-04 11:30:00,Gameweek 32,False,2,619,MID,Daniel,200600.jpg,Castelo Podence,20,Wolves,,,619,4,,Aston Villa,2,,Wolves
707,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,22,DEF,Ahmed,37339.jpg,El Mohamady,2,Aston Villa,,,22,2,,Liverpool,5,,Aston Villa
708,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,23,DEF,James,43252.jpg,Chester,2,Aston Villa,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,23,2,,Liverpool,5,,Aston Villa
709,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,24,DEF,Neil,47390.jpg,Taylor,2,Aston Villa,,,24,2,,Liverpool,5,,Aston Villa
710,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,25,DEF,Kortney,123354.jpg,Hause,2,Aston Villa,,2019-08-15T13:00:13.496241Z,25,2,,Liverpool,5,,Aston Villa
711,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,26,FWD,Jonathan,54764.jpg,Kodjia,2,Aston Villa,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,26,2,,Liverpool,5,,Aston Villa
712,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,27,GK,Ørjan,98770.jpg,Nyland,2,Aston Villa,,2019-07-30T15:00:08.973693Z,27,2,,Liverpool,5,,Aston Villa
713,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,28,MID,Conor,85242.jpg,Hourihane,2,Aston Villa,,2019-12-15T13:00:22.404997Z,28,2,,Liverpool,5,,Aston Villa
714,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,29,MID,Jack,114283.jpg,Grealish,2,Aston Villa,,2019-10-26T18:30:22.524063Z,29,2,,Liverpool,5,,Aston Villa
715,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,30,MID,Anwar,193488.jpg,El Ghazi,2,Aston Villa,,2020-02-22T17:30:19.276253Z,30,2,,Liverpool,5,,Aston Villa
716,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,31,MID,John,122806.jpg,McGinn,2,Aston Villa,Lack of match fitness - 75% chance of playing,2019-12-21T17:00:13.681907Z,31,2,,Liverpool,5,,Aston Villa
717,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,32,MID,Andre,174597.jpg,Green,2,Aston Villa,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,32,2,,Liverpool,5,,Aston Villa
718,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,33,MID,Birkir,27770.jpg,Bjarnason,2,Aston Villa,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,33,2,,Liverpool,5,,Aston Villa
719,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,34,MID,Keinan,221239.jpg,Davis,2,Aston Villa,,2020-02-03T23:00:14.489212Z,34,2,,Liverpool,5,,Aston Villa
720,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,35,MID,Henri,40564.jpg,Lansbury,2,Aston Villa,,2019-11-08T18:00:15.526636Z,35,2,,Liverpool,5,,Aston Villa
721,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,36,MID,José Ignacio,89274.jpg,Peleteiro Romallo,2,Aston Villa,,2019-10-17T13:00:14.384046Z,36,2,,Liverpool,5,,Aston Villa
722,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,94,GK,Tom,21205.jpg,Heaton,2,Aston Villa,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,94,2,,Liverpool,5,,Aston Villa
723,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,120,MID,Daniel,61603.jpg,Drinkwater,2,Aston Villa,Ineligible to face his parent club on 14/3. - Expected back 04 Apr,2020-03-09T22:30:22.759516Z,120,2,,Liverpool,5,,Aston Villa
724,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,309,DEF,Matt,169359.jpg,Targett,2,Aston Villa,,2019-12-28T17:00:19.505846Z,309,2,,Liverpool,5,,Aston Villa
725,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,428,FWD,Wesley,213345.jpg,Moraes,2,Aston Villa,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,428,2,,Liverpool,5,,Aston Villa
726,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,429,GK,Jed,79852.jpg,Steer,2,Aston Villa,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,429,2,,Liverpool,5,,Aston Villa
727,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,445,DEF,Tyrone,149484.jpg,Mings,2,Aston Villa,,2020-02-16T16:00:24.633178Z,445,2,,Liverpool,5,,Aston Villa
728,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,452,DEF,Ezri,199798.jpg,Konsa Ngoyo,2,Aston Villa,,2020-02-01T17:30:19.744514Z,452,2,,Liverpool,5,,Aston Villa
729,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,455,DEF,Bjorn,108156.jpg,Engels,2,Aston Villa,,2020-01-02T12:30:17.002224Z,455,2,,Liverpool,5,,Aston Villa
730,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,458,DEF,Frédéric,203368.jpg,Guilbert,2,Aston Villa,,2019-12-01T19:30:19.368861Z,458,2,,Liverpool,5,,Aston Villa
731,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,465,MID,Mahmoud Ahmed,148508.jpg,Ibrahim Hassan,2,Aston Villa,,2019-08-31T16:30:09.941826Z,465,2,,Liverpool,5,,Aston Villa
732,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,470,MID,Douglas Luiz,230046.jpg,Soares de Paulo,2,Aston Villa,,,470,2,,Liverpool,5,,Aston Villa
733,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,474,GK,Lovre,88175.jpg,Kalinic,2,Aston Villa,Joined Toulouse on loan until the end of the season on 20/1. - Expected back 01 Jul,2020-01-20T17:00:23.372293Z,474,2,,Liverpool,5,,Aston Villa
734,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,491,MID,Marvelous,184704.jpg,Nakamba,2,Aston Villa,,2020-01-18T19:30:18.468247Z,491,2,,Liverpool,5,,Aston Villa
735,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,600,MID,Indiana,223349.jpg,Vassilev,2,Aston Villa,,,600,2,,Liverpool,5,,Aston Villa
736,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,603,GK,José,8432.jpg,Reina,2,Aston Villa,,,603,2,,Liverpool,5,,Aston Villa
737,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,613,FWD,Mbwana,217487.jpg,Samatta,2,Aston Villa,,,613,2,,Liverpool,5,,Aston Villa
738,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,False,5,623,FWD,Borja,83091.jpg,González Tomás,2,Aston Villa,,,623,2,,Liverpool,5,,Aston Villa
739,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,181,DEF,Andrew,122798.jpg,Robertson,10,Liverpool,,2020-03-07T14:30:16.708069Z,181,2,,Liverpool,5,,Aston Villa
740,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,182,DEF,Trent,169187.jpg,Alexander-Arnold,10,Liverpool,,2019-10-22T15:00:19.720774Z,182,2,,Liverpool,5,,Aston Villa
741,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,183,DEF,Virgil,97032.jpg,van Dijk,10,Liverpool,,2019-10-27T20:00:16.725016Z,183,2,,Liverpool,5,,Aston Villa
742,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,184,DEF,Joseph,171287.jpg,Gomez,10,Liverpool,,2020-02-29T20:00:17.305841Z,184,2,,Liverpool,5,,Aston Villa
743,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,185,DEF,Joel,60914.jpg,Matip,10,Liverpool,,2019-10-22T15:00:19.734580Z,185,2,,Liverpool,5,,Aston Villa
744,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,186,DEF,Dejan,38454.jpg,Lovren,10,Liverpool,,2019-12-10T22:00:14.744701Z,186,2,,Liverpool,5,,Aston Villa
745,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,187,FWD,Roberto,92217.jpg,Firmino,10,Liverpool,,,187,2,,Liverpool,5,,Aston Villa
746,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,188,FWD,Divock,152760.jpg,Origi,10,Liverpool,,2019-09-14T13:30:10.426607Z,188,2,,Liverpool,5,,Aston Villa
747,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,189,GK,Alisson,116535.jpg,Ramses Becker,10,Liverpool,Hip injury - 75% chance of playing,2020-03-06T14:00:17.901193Z,189,2,,Liverpool,5,,Aston Villa
748,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,190,GK,Simon,66797.jpg,Mignolet,10,Liverpool,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,190,2,,Liverpool,5,,Aston Villa
749,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,191,MID,Mohamed,118748.jpg,Salah,10,Liverpool,,2019-11-12T23:00:18.865321Z,191,2,,Liverpool,5,,Aston Villa
750,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,192,MID,Sadio,110979.jpg,Mané,10,Liverpool,,2020-01-23T22:00:20.209143Z,192,2,,Liverpool,5,,Aston Villa
751,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,193,MID,Alex,81880.jpg,Oxlade-Chamberlain,10,Liverpool,,2019-12-22T10:30:14.855332Z,193,2,,Liverpool,5,,Aston Villa
752,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,194,MID,Xherdan,68312.jpg,Shaqiri,10,Liverpool,Calf injury - Unknown return date,2020-01-20T01:30:26.101594Z,194,2,,Liverpool,5,,Aston Villa
753,1060025,10,,2,,33.0,False,0,False,2020-04-12 15:30:00,Gameweek 33,True,2,195,MID,Adam,39155.jpg,Lallana,10,Liverpool,,2020-01-23T22:00:20.242805Z,195,2,,Liverpool,5,,Aston Villa
